customer_id,segment,p_repeat,clv_90d_proxy,clv_tier,recency_days,frequency,monetary,avg_basket_value,recommended_action
13883,Champions,0.9053591996140282,731.225309300522,Platinum,11,15,6560.02,437.3346666666667,"Protect margin with VIP service, early access, and referral prompts."
15858,Champions,0.9051482329551135,441.95201597446555,Platinum,16,13,3960.37,304.64384615384614,"Protect margin with VIP service, early access, and referral prompts."
16434,Loyal,0.9048953221484555,323.138774311516,Platinum,29,12,2741.74,228.47833333333332,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17673,Champions,0.9047342070678647,547.1806634797672,Platinum,2,13,4233.58,325.65999999999997,"Protect margin with VIP service, early access, and referral prompts."
17754,Champions,0.9047342070678647,511.99219469662455,Platinum,1,13,4577.53,352.11769230769227,"Protect margin with VIP service, early access, and referral prompts."
16131,Loyal,0.9045937631803185,1098.465857239874,Platinum,52,12,9957.42,829.785,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15622,Loyal,0.9044808512412337,989.5173126221179,Platinum,43,17,7852.61,461.9182352941176,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16742,Loyal,0.9040045585106768,321.0090178821338,Platinum,47,14,2852.6099999999997,203.75785714285712,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12985,Potential,0.903850485100622,3476.526871729683,Platinum,1,2,1239.38,619.69,Use welcome-back merchandising and low-friction second-purchase offers.
15529,Champions,0.9036350639685617,1055.1785631291066,Platinum,23,12,5111.95,425.99583333333334,"Protect margin with VIP service, early access, and referral prompts."
14878,Champions,0.9029827512040044,507.8028643222913,Platinum,13,25,4105.24,164.2096,"Protect margin with VIP service, early access, and referral prompts."
14901,Loyal,0.9015919439918965,372.32404711521866,Platinum,11,12,2289.65,190.80416666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12826,Champions,0.9015012030056975,332.15387295092535,Platinum,3,12,2955.75,246.3125,"Protect margin with VIP service, early access, and referral prompts."
15681,Champions,0.9014334824225233,430.05569399977946,Platinum,25,14,2989.7,213.54999999999998,"Protect margin with VIP service, early access, and referral prompts."
15021,Champions,0.9013314172100217,453.4614649105617,Platinum,9,12,2783.83,231.98583333333332,"Protect margin with VIP service, early access, and referral prompts."
17867,Loyal,0.9005025374743393,178.2863064532914,Gold,30,15,1621.2800000000002,108.08533333333335,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16295,Loyal,0.9001917877548381,1655.9304917838788,Platinum,10,4,1328.55,332.1375,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18245,Champions,0.8998756741235575,799.1460338824053,Platinum,7,20,6324.9800000000005,316.249,"Protect margin with VIP service, early access, and referral prompts."
16600,Loyal,0.899789065370529,241.8659215164488,Gold,4,13,2153.41,165.64692307692306,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17346,Champions,0.8995468633743149,717.0481128730999,Platinum,4,26,5323.0,204.73076923076923,"Protect margin with VIP service, early access, and referral prompts."
14125,Loyal,0.8993660261047204,2843.826506444029,Platinum,11,3,2740.43,913.4766666666666,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13784,Champions,0.8990937787189632,522.1535962033613,Platinum,10,14,2910.23,207.87357142857144,"Protect margin with VIP service, early access, and referral prompts."
14702,Champions,0.8988899231079241,749.5432464758029,Platinum,1,29,6754.22,232.90413793103448,"Protect margin with VIP service, early access, and referral prompts."
14808,Loyal,0.8986749121192691,1288.999208121267,Platinum,40,8,2741.17,342.64625,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17913,Loyal,0.8986677079167544,382.38262131221603,Platinum,59,14,3479.64,248.54571428571427,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14776,Loyal,0.8985552572971784,672.3993754644875,Platinum,51,15,3708.3,247.22,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12449,Loyal,0.8972091341818614,889.5043762890319,Platinum,22,6,4835.89,805.9816666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15861,Champions,0.8967026055481423,522.409839098262,Platinum,12,12,4401.79,366.81583333333333,"Protect margin with VIP service, early access, and referral prompts."
12526,Potential,0.8966278616985844,1130.3176982400557,Platinum,1,3,1316.66,438.8866666666667,Use welcome-back merchandising and low-friction second-purchase offers.
15860,Loyal,0.8964955342953052,275.38400813688656,Gold,41,17,2505.21,147.36529411764707,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12843,Loyal,0.8962564527087503,731.0061180236274,Platinum,66,30,6588.41,219.61366666666666,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13571,Champions,0.896190571868948,501.656587464096,Platinum,13,26,4546.54,174.8669230769231,"Protect margin with VIP service, early access, and referral prompts."
17396,Loyal,0.895866884499548,1610.2018854032592,Platinum,39,14,8807.1,629.0785714285714,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14251,Loyal,0.8949877471582397,3999.252748176595,Platinum,2,5,2879.7000000000003,575.94,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13126,Champions,0.8949744404745099,496.9904939760013,Platinum,5,13,3998.25,307.5576923076923,"Protect margin with VIP service, early access, and referral prompts."
12952,Loyal,0.8943173497476105,1432.066932468734,Platinum,6,4,1387.79,346.9475,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13924,Loyal,0.8943143277452902,2055.637376968034,Platinum,2,6,1838.8500000000001,306.475,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17861,Champions,0.8938425116167582,565.0702161031398,Platinum,3,18,5127.69,284.87166666666667,"Protect margin with VIP service, early access, and referral prompts."
12753,Loyal,0.8937770554313423,4748.701758815667,Platinum,23,6,21429.39,3571.565,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13984,Loyal,0.8937324051573743,224.8035722625999,Gold,27,12,2048.6,170.71666666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16169,Loyal,0.8935532448657683,1928.985109096914,Platinum,8,4,1822.97,455.7425,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16928,Loyal,0.8929492490169194,489.72075193784843,Platinum,80,29,4113.23,141.8355172413793,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18237,Loyal,0.8928001380168404,591.9065034423738,Platinum,3,5,987.1,197.42000000000002,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12517,Loyal,0.8925024559355996,1058.111453753932,Platinum,28,5,2502.84,500.56800000000004,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17509,Loyal,0.8924429794660004,7796.305373502455,Platinum,58,8,6115.14,764.3925,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14482,Champions,0.8922992575525109,744.6178450494887,Platinum,18,12,4357.91,363.15916666666664,"Protect margin with VIP service, early access, and referral prompts."
14132,Champions,0.8921403202655669,1564.8466072900749,Platinum,2,11,3586.0299999999997,326.00272727272727,"Protect margin with VIP service, early access, and referral prompts."
17449,Champions,0.8918404235722842,544.3934440894416,Platinum,2,13,4951.15,380.8576923076923,"Protect margin with VIP service, early access, and referral prompts."
13860,Loyal,0.8911079187797215,1148.5151958699882,Platinum,1,5,1245.9,249.18,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15708,Loyal,0.8907324397454823,824.0002708230293,Platinum,41,9,4378.72,486.5244444444445,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16817,Champions,0.889712291133731,519.9070844585422,Platinum,3,13,2804.9,215.76153846153846,"Protect margin with VIP service, early access, and referral prompts."
16438,Potential,0.8895525228564073,779.4595499514287,Platinum,6,5,798.35,159.67000000000002,Use welcome-back merchandising and low-friction second-purchase offers.
12364,Loyal,0.8892062782171204,938.263471012688,Platinum,8,4,1313.1,328.275,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15136,Loyal,0.8883645236503391,1071.6174680445856,Platinum,3,4,1286.7,321.675,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14534,Champions,0.888307930985195,790.7900747906166,Platinum,3,26,6271.11,241.19653846153844,"Protect margin with VIP service, early access, and referral prompts."
15974,Loyal,0.8882846037956588,952.196527356299,Platinum,39,7,3442.15,491.7357142857143,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16992,Champions,0.8878419129796655,656.0779029669902,Platinum,11,13,5476.5,421.2692307692308,"Protect margin with VIP service, early access, and referral prompts."
16712,Champions,0.8876661756333517,850.098859174359,Platinum,9,13,4266.99,328.22999999999996,"Protect margin with VIP service, early access, and referral prompts."
14541,Loyal,0.8872501948039573,284.3386624291738,Gold,59,14,2499.68,178.54857142857142,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17790,Loyal,0.8871126406595466,408.53640733450163,Platinum,27,20,2783.61,139.1805,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15750,Champions,0.8865018004805694,734.8441536232099,Platinum,3,18,6797.191,377.6217222222222,"Protect margin with VIP service, early access, and referral prompts."
15443,Champions,0.8864715574699675,642.2213461290788,Platinum,2,14,5175.93,369.7092857142857,"Protect margin with VIP service, early access, and referral prompts."
16688,Loyal,0.8862009884390033,1648.5866236965269,Platinum,1,4,1260.86,315.215,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14653,Champions,0.8859518692176905,390.5254230929404,Platinum,1,12,3614.54,301.21166666666664,"Protect margin with VIP service, early access, and referral prompts."
13437,Loyal,0.8849227584361322,1428.5699318443474,Platinum,14,7,3408.06,486.86571428571426,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16409,Loyal,0.8848907116700067,626.2656779197357,Platinum,36,12,5709.04,475.75333333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12684,Loyal,0.8846893548823327,853.6492189394119,Platinum,8,7,2283.63,326.23285714285714,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13842,Loyal,0.884615788936993,678.1053780128351,Platinum,59,18,5629.91,312.7727777777778,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15113,Loyal,0.8843139321209399,5319.63467437012,Platinum,10,3,3609.33,1203.11,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13552,Loyal,0.8838963755074668,843.7352406779503,Platinum,66,22,6978.92,317.2236363636364,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16376,Potential,0.8834803705742672,4616.491555908569,Platinum,9,2,987.01,493.505,Use welcome-back merchandising and low-friction second-purchase offers.
13808,Loyal,0.8833040594551763,1432.313046693495,Platinum,6,5,1747.66,349.53200000000004,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15518,Loyal,0.882452431798672,465.37673282658614,Platinum,64,15,4218.94,281.26266666666663,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16393,Champions,0.8822323343076189,597.565447358969,Platinum,2,23,5561.66,241.81130434782608,"Protect margin with VIP service, early access, and referral prompts."
15898,Champions,0.8821302785921671,610.303166133148,Platinum,1,25,5596.31,223.85240000000002,"Protect margin with VIP service, early access, and referral prompts."
12380,Champions,0.8820095071156612,1158.5414380592679,Platinum,22,11,9676.300000000001,879.6636363636364,"Protect margin with VIP service, early access, and referral prompts."
16655,Champions,0.8818475301691725,767.6805790281409,Platinum,18,13,6548.37,503.72076923076924,"Protect margin with VIP service, early access, and referral prompts."
17530,Champions,0.8816556929082814,340.07601067468835,Platinum,1,12,3141.51,261.7925,"Protect margin with VIP service, early access, and referral prompts."
17451,Loyal,0.8806029327698923,1287.0593392670598,Platinum,1,7,1721.4,245.91428571428574,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17863,Loyal,0.8802615393587587,697.0215522712936,Platinum,59,12,5745.2,478.76666666666665,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16407,Champions,0.8791204907428206,516.7854859800999,Platinum,13,14,2821.65,201.54642857142858,"Protect margin with VIP service, early access, and referral prompts."
16115,Champions,0.8787831012636479,354.20705458248057,Platinum,10,12,2575.14,214.595,"Protect margin with VIP service, early access, and referral prompts."
17481,Loyal,0.8785990375750368,1056.2171798191025,Platinum,4,4,1255.59,313.8975,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14936,Loyal,0.8771577986018063,1677.6737843525266,Platinum,34,12,12410.81,1034.2341666666666,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14810,Loyal,0.8771199559002155,466.84004276600655,Platinum,41,13,2537.02,195.1553846153846,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15500,Loyal,0.8770085902628916,1102.6531559976418,Platinum,8,4,1131.56,282.89,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15511,Loyal,0.8768565469845928,844.162176933319,Platinum,12,5,909.23,181.846,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15874,Loyal,0.8765008440359158,1269.8989298528484,Platinum,64,21,11284.76,537.3695238095238,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14963,Champions,0.8763646411844553,474.50846801556025,Platinum,10,12,3164.48,263.70666666666665,"Protect margin with VIP service, early access, and referral prompts."
12488,Potential,0.876300731919148,1347.6513653456693,Platinum,10,3,1298.66,432.8866666666667,Use welcome-back merchandising and low-friction second-purchase offers.
17566,Potential,0.8760143624251904,2842.102452820341,Platinum,8,2,901.21,450.605,Use welcome-back merchandising and low-friction second-purchase offers.
15755,Champions,0.875997240954494,641.9783867171573,Platinum,10,17,5993.12,352.53647058823526,"Protect margin with VIP service, early access, and referral prompts."
16361,Potential,0.8757313748256971,995.3661480226599,Platinum,10,4,896.66,224.165,Use welcome-back merchandising and low-friction second-purchase offers.
13890,Champions,0.8754924345886659,314.68064650062104,Gold,1,14,2927.38,209.09857142857143,"Protect margin with VIP service, early access, and referral prompts."
13159,Loyal,0.8744934597703615,975.5615336359765,Platinum,9,4,1437.85,359.4625,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13447,Potential,0.8743152867023407,2468.060907067703,Platinum,23,3,1129.14,376.38000000000005,Use welcome-back merchandising and low-friction second-purchase offers.
17769,Champions,0.8740004086847953,809.7514986418429,Platinum,13,17,7103.08,417.82823529411763,"Protect margin with VIP service, early access, and referral prompts."
16029,Loyal,0.8728246963210562,13114.814201822635,Platinum,39,107,122209.14,1142.1414953271028,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17351,Loyal,0.8726109180741877,214.19150686946202,Gold,36,12,1988.23,165.68583333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12557,Champions,0.871387319640052,2030.1668550134393,Platinum,16,8,18716.14,2339.5175,"Protect margin with VIP service, early access, and referral prompts."
17870,Champions,0.8708100121304,637.6825458855478,Platinum,2,13,3108.15,239.08846153846156,"Protect margin with VIP service, early access, and referral prompts."
15862,Champions,0.87075336406403,317.4047761562314,Platinum,8,13,2928.29,225.25307692307692,"Protect margin with VIP service, early access, and referral prompts."
17725,Champions,0.8705486724077811,1009.1752342598264,Platinum,16,11,3439.08,312.64363636363635,"Protect margin with VIP service, early access, and referral prompts."
14456,Champions,0.8703503710296812,1689.313294800821,Platinum,5,9,3062.4,340.26666666666665,"Protect margin with VIP service, early access, and referral prompts."
16910,Loyal,0.8700537137805181,1299.3955823387564,Platinum,4,8,1510.06,188.7575,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16395,Loyal,0.8685227568590074,376.76197708695844,Platinum,61,14,3537.85,252.70357142857142,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17552,Loyal,0.8683529597192345,383.95041923295247,Platinum,60,12,3085.29,257.1075,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13429,Loyal,0.8670807929717882,1047.5723308367956,Platinum,11,4,1006.8,251.7,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12726,Loyal,0.8667363618146552,501.86535550112234,Platinum,28,11,4014.6,364.96363636363634,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14511,Loyal,0.8657506940584464,764.5282858578264,Platinum,11,5,1314.81,262.962,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15060,Potential,0.8655277921284209,2623.3281851620304,Platinum,8,4,303.09,75.7725,Use welcome-back merchandising and low-friction second-purchase offers.
13136,Loyal,0.8652033628830428,668.3848661217896,Platinum,56,13,6274.56,482.65846153846155,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18122,Loyal,0.8646415894507729,941.1360300422559,Platinum,8,6,1826.21,304.36833333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17567,Champions,0.8634087297477153,941.628677129319,Platinum,7,9,5356.03,595.1144444444444,"Protect margin with VIP service, early access, and referral prompts."
14971,Potential,0.862247627922755,2015.0787221366033,Platinum,35,3,1116.57,372.19,Use welcome-back merchandising and low-friction second-purchase offers.
15081,Loyal,0.8615974465406913,284.3830968941363,Gold,22,12,1965.72,163.81,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17940,Loyal,0.8613197613116874,3196.801850837271,Platinum,49,16,30393.19,1899.574375,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15427,Potential,0.8606484648476863,2444.2892505080376,Platinum,33,3,1483.14,494.38000000000005,Use welcome-back merchandising and low-friction second-purchase offers.
17100,Potential,0.8603747669380747,4180.302880122023,Platinum,18,2,971.74,485.87,Use welcome-back merchandising and low-friction second-purchase offers.
15550,Loyal,0.8601280202611777,233.37049541031945,Gold,4,12,2218.8,184.9,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13324,Loyal,0.8599862980369962,1442.7830018334603,Platinum,36,18,10513.47,584.0816666666666,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14140,Potential,0.8597728189415609,2261.0547403630494,Platinum,4,2,935.05,467.525,Use welcome-back merchandising and low-friction second-purchase offers.
16173,Loyal,0.8590191350971806,1118.9057323693162,Platinum,16,6,1418.32,236.38666666666666,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17461,Potential,0.8587901927336065,1951.4976581639928,Platinum,23,3,757.46,252.48666666666668,Use welcome-back merchandising and low-friction second-purchase offers.
17835,Potential,0.8584162674501696,1177.8068348558902,Platinum,3,3,350.64,116.88,Use welcome-back merchandising and low-friction second-purchase offers.
12572,Potential,0.8577829536651711,1514.9403719636778,Platinum,9,2,1020.42,510.21,Use welcome-back merchandising and low-friction second-purchase offers.
17813,Loyal,0.8577559323758664,1925.4711872861926,Platinum,14,5,1770.8799999999999,354.176,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16652,Loyal,0.8573993891976477,2139.4825117792184,Platinum,59,16,17550.39,1096.899375,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13317,Loyal,0.8572601201359492,688.3411877421498,Platinum,66,19,6486.091,341.3732105263158,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18236,Loyal,0.857089792507387,229.66808342957276,Gold,30,12,1795.3500000000001,149.6125,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12589,Loyal,0.8559522760980803,524.251417145571,Platinum,29,8,4695.66,586.9575,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16609,Champions,0.855532015164212,1671.8766061745425,Platinum,15,7,5493.46,784.78,"Protect margin with VIP service, early access, and referral prompts."
16669,Loyal,0.8548735235787042,1356.1614938799842,Platinum,24,3,1374.8700000000001,458.29,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16206,Loyal,0.8510869390970096,291.42112675670137,Gold,55,13,2602.32,200.17846153846156,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14178,Loyal,0.8508125189007693,681.9762541954075,Platinum,9,7,1620.93,231.5614285714286,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15531,Potential,0.8503844820960076,5121.287474216429,Platinum,8,2,2007.44,1003.72,Use welcome-back merchandising and low-friction second-purchase offers.
14277,Champions,0.8503520048913291,1815.8680251293933,Platinum,15,9,17225.81,1913.978888888889,"Protect margin with VIP service, early access, and referral prompts."
16513,Potential,0.8498532050808141,1555.6879143452704,Platinum,5,4,874.59,218.6475,Use welcome-back merchandising and low-friction second-purchase offers.
13549,Loyal,0.8496472849390537,198.22621527642528,Gold,26,8,1005.8,125.725,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12433,Champions,0.848164144567887,3293.6390154772207,Platinum,1,10,20581.26,2058.1259999999997,"Protect margin with VIP service, early access, and referral prompts."
17884,Champions,0.848022636656902,319.0873812191789,Platinum,4,20,3072.89,153.6445,"Protect margin with VIP service, early access, and referral prompts."
15398,Potential,0.847604583549285,1315.9354561189264,Platinum,16,2,1345.53,672.765,Use welcome-back merchandising and low-friction second-purchase offers.
14952,Loyal,0.8466706828035062,1825.2212529475262,Platinum,60,32,17629.35,550.9171875,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12630,Potential,0.8462053541080766,2199.7338963317848,Platinum,10,2,1270.88,635.44,Use welcome-back merchandising and low-friction second-purchase offers.
17655,Champions,0.8451273269578798,666.218127877795,Platinum,11,9,3652.48,405.8311111111111,"Protect margin with VIP service, early access, and referral prompts."
16653,Potential,0.8438960782819425,1297.2156569865385,Platinum,16,2,1212.66,606.33,Use welcome-back merchandising and low-friction second-purchase offers.
17387,Potential,0.8435344041151843,1750.8276042637692,Platinum,20,2,784.11,392.055,Use welcome-back merchandising and low-friction second-purchase offers.
14903,Loyal,0.8431673113311986,764.4617226602603,Platinum,21,5,2810.63,562.126,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13804,Loyal,0.8427574978262137,556.8887547443541,Platinum,31,9,3208.52,356.5022222222222,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16474,Loyal,0.842351918005734,978.4934159261778,Platinum,7,7,1871.5,267.35714285714283,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14856,Potential,0.8419310941427485,1743.3025235319749,Platinum,36,3,1311.3799999999999,437.1266666666666,Use welcome-back merchandising and low-friction second-purchase offers.
12546,Potential,0.8400851381909635,1125.8756400101586,Platinum,47,2,1161.5,580.75,Use welcome-back merchandising and low-friction second-purchase offers.
14970,Loyal,0.8399753951186465,560.92302624121,Platinum,68,12,4919.35,409.9458333333334,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14502,Champions,0.8399085526621513,596.6847212221141,Platinum,20,11,2470.67,224.60636363636365,"Protect margin with VIP service, early access, and referral prompts."
13862,Champions,0.83976481155831,496.62287749575125,Platinum,18,9,2556.09,284.01,"Protect margin with VIP service, early access, and referral prompts."
12408,Loyal,0.8392119424652608,658.3420524388426,Platinum,33,8,4340.7699999999995,542.5962499999999,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16871,Loyal,0.8390402021004076,783.6530220581382,Platinum,22,6,2812.34,468.72333333333336,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17848,Loyal,0.8383328414976786,375.79842209024383,Platinum,81,30,3650.9,121.69666666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13685,Loyal,0.8380431323324351,3921.3379030846368,Platinum,3,7,3119.44,445.63428571428574,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14179,Potential,0.8379745091477161,1043.9260826440554,Platinum,41,2,719.78,359.89,Use welcome-back merchandising and low-friction second-purchase offers.
16745,Loyal,0.8375223071569521,1738.0923272247867,Platinum,87,17,7194.3,423.1941176470588,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17073,Loyal,0.8366900840955087,999.0240801272539,Platinum,18,4,1446.09,361.5225,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16200,Champions,0.8356732441536842,575.9120967092534,Platinum,4,12,5643.45,470.28749999999997,"Protect margin with VIP service, early access, and referral prompts."
12783,Loyal,0.835427441488953,2231.5035555416107,Platinum,2,6,2225.91,370.98499999999996,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18180,Loyal,0.834544763864409,968.4074947814711,Platinum,5,6,1843.75,307.2916666666667,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12766,Champions,0.8337318621091082,1851.6718748461528,Platinum,4,9,10068.28,1118.697777777778,"Protect margin with VIP service, early access, and referral prompts."
16744,Loyal,0.8336817111686391,565.8838696635573,Platinum,11,7,1304.76,186.3942857142857,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
18130,Loyal,0.8335878473045061,1394.3599414040855,Platinum,15,3,1059.39,353.13000000000005,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15274,Potential,0.8326613150133594,2983.3005924956146,Platinum,4,2,716.57,358.285,Use welcome-back merchandising and low-friction second-purchase offers.
14451,Loyal,0.8318812605074994,357.9845928463091,Platinum,60,12,3308.77,275.73083333333335,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12759,Loyal,0.8316708472316595,510.60363866533885,Platinum,52,8,5020.74,627.5925,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13467,Potential,0.8314299841710912,2252.572470365133,Platinum,11,2,1083.71,541.855,Use welcome-back merchandising and low-friction second-purchase offers.
12723,Potential,0.8304597687887783,833.7343355386331,Platinum,4,5,725.07,145.014,Use welcome-back merchandising and low-friction second-purchase offers.
18283,Champions,0.8296642418434115,310.55479980192933,Gold,4,22,2736.65,124.39318181818182,"Protect margin with VIP service, early access, and referral prompts."
15906,Champions,0.8295916656722051,423.0873348143376,Platinum,20,10,2555.64,255.564,"Protect margin with VIP service, early access, and referral prompts."
13991,Potential,0.8285057508495168,446.33458797146494,Platinum,12,6,855.97,142.66166666666666,Use welcome-back merchandising and low-friction second-purchase offers.
12955,Champions,0.828318353744374,1323.2830767644505,Platinum,1,11,4757.16,432.4690909090909,"Protect margin with VIP service, early access, and referral prompts."
12676,Champions,0.8277462439357658,438.5137395039758,Platinum,25,11,2843.09,258.4627272727273,"Protect margin with VIP service, early access, and referral prompts."
13323,Potential,0.825960332296822,697.2137655000548,Platinum,3,5,787.85,157.57,Use welcome-back merchandising and low-friction second-purchase offers.
15134,Loyal,0.8258386838227608,280.48468778711384,Gold,15,10,1596.29,159.629,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13610,Loyal,0.8249472910652255,229.79910106894772,Gold,12,14,2175.88,155.42000000000002,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16107,Champions,0.8245920140648744,1299.405613665299,Platinum,18,7,3204.1600000000003,457.7371428571429,"Protect margin with VIP service, early access, and referral prompts."
15304,Loyal,0.8240275436996828,161.60215048060167,Gold,61,9,919.5500000000001,102.17222222222223,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
14360,Loyal,0.8238506511422559,1661.0624254236157,Platinum,32,4,2128.23,532.0575,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12609,Loyal,0.8233679514346384,354.1139511341579,Platinum,78,9,3435.86,381.76222222222225,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15827,Loyal,0.823243280477347,401.0126062545819,Platinum,73,28,3794.07,135.5025,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12477,Champions,0.8222203340459371,2408.4236505899057,Platinum,23,9,20276.37,2252.93,"Protect margin with VIP service, early access, and referral prompts."
15687,Champions,0.8221855157003474,671.1500364661936,Platinum,9,9,2993.1,332.56666666666666,"Protect margin with VIP service, early access, and referral prompts."
12502,Loyal,0.821915757070026,888.5924797588136,Platinum,96,5,3723.87,744.774,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13596,Potential,0.821857217953561,3966.0047667855015,Platinum,6,2,697.04,348.52,Use welcome-back merchandising and low-friction second-purchase offers.
14664,Potential,0.8215775465103342,1429.2984576640283,Platinum,20,2,637.89,318.945,Use welcome-back merchandising and low-friction second-purchase offers.
14533,Champions,0.8213492081841459,419.3764696065385,Platinum,25,11,3466.37,315.12454545454545,"Protect margin with VIP service, early access, and referral prompts."
15910,Champions,0.8212177736408682,288.0970411068419,Gold,1,15,2681.8,178.7866666666667,"Protect margin with VIP service, early access, and referral prompts."
